"user_id","budget","vis","index","block","response","trial"
"6788debb","7000","ensembles",13,"single",1,4
"6788debb","7000","ensembles",14,"single",0,17
"6788debb","7000","ensembles",15,"single",1,2
"6788debb","7000","ensembles",16,"single",0,12
"6788debb","7000","ensembles",17,"single",0,8
"6788debb","7000","ensembles",18,"single",1,3
"6788debb","7000","ensembles",19,"single",0,7
"6788debb","7000","ensembles",20,"single",0,15
"6788debb","7000","ensembles",1,"multiple",0,8
"6788debb","7000","ensembles",2,"multiple",0,9
"6788debb","7000","ensembles",3,"multiple",0,101
"6788debb","7000","ensembles",4,"multiple",0,6
"6788debb","7000","ensembles",5,"multiple",1,3
"6788debb","7000","ensembles",6,"multiple",0,12
"6788debb","7000","ensembles",7,"multiple",1,102
"6788debb","7000","ensembles",8,"multiple",0,11
"6788debb","7000","ensembles",9,"multiple",1,1
"6788debb","7000","ensembles",10,"multiple",0,7
"6788debb","7000","ensembles",11,"multiple",0,5
"6788debb","7000","ensembles",12,"multiple",1,2
"6788debb","7000","ensembles",13,"multiple",0,4
"6788debb","7000","ensembles",14,"multiple",0,10
"4d8cdcd1","7000","pbox",1,"single",0,16
"4d8cdcd1","7000","pbox",2,"single",1,6
"4d8cdcd1","7000","pbox",3,"single",1,3
"4d8cdcd1","7000","pbox",4,"single",0,14
"4d8cdcd1","7000","pbox",5,"single",1,4
"4d8cdcd1","7000","pbox",6,"single",1,7
"4d8cdcd1","7000","pbox",7,"single",0,17
"4d8cdcd1","7000","pbox",8,"single",0,15
"4d8cdcd1","7000","pbox",9,"single",1,9
"4d8cdcd1","7000","pbox",10,"single",1,8
"4d8cdcd1","7000","pbox",11,"single",1,102
"4d8cdcd1","7000","pbox",12,"single",1,2
"4d8cdcd1","7000","pbox",13,"single",1,1
"4d8cdcd1","7000","pbox",14,"single",1,10
"4d8cdcd1","7000","pbox",15,"single",0,101
"4d8cdcd1","7000","pbox",16,"single",0,12
"4d8cdcd1","7000","pbox",17,"single",0,13
"4d8cdcd1","7000","pbox",18,"single",0,18
"4d8cdcd1","7000","pbox",19,"single",1,5
"4d8cdcd1","7000","pbox",20,"single",1,11
"4d8cdcd1","7000","pbox",1,"multiple",1,5
"4d8cdcd1","7000","pbox",2,"multiple",1,2
"4d8cdcd1","7000","pbox",3,"multiple",1,3
"4d8cdcd1","7000","pbox",4,"multiple",0,11
"4d8cdcd1","7000","pbox",5,"multiple",1,102
"4d8cdcd1","7000","pbox",6,"multiple",1,9
"4d8cdcd1","7000","pbox",7,"multiple",1,1
"4d8cdcd1","7000","pbox",8,"multiple",1,6
"4d8cdcd1","7000","pbox",9,"multiple",0,101
"4d8cdcd1","7000","pbox",10,"multiple",0,10
"4d8cdcd1","7000","pbox",11,"multiple",1,8
"4d8cdcd1","7000","pbox",12,"multiple",0,12
"4d8cdcd1","7000","pbox",13,"multiple",1,4
"4d8cdcd1","7000","pbox",14,"multiple",1,7
"58813083","3000","ensembles",1,"single",0,13
"58813083","3000","ensembles",2,"single",0,10
"58813083","3000","ensembles",3,"single",1,102
"58813083","3000","ensembles",4,"single",0,16
"58813083","3000","ensembles",5,"single",1,17
"58813083","3000","ensembles",6,"single",1,3
"58813083","3000","ensembles",7,"single",0,18
"58813083","3000","ensembles",8,"single",0,15
"58813083","3000","ensembles",9,"single",1,11
"58813083","3000","ensembles",10,"single",0,6
"58813083","3000","ensembles",11,"single",0,9
"58813083","3000","ensembles",12,"single",0,14
"58813083","3000","ensembles",13,"single",0,4
"58813083","3000","ensembles",14,"single",0,101
"58813083","3000","ensembles",15,"single",1,2
"58813083","3000","ensembles",16,"single",0,7
"58813083","3000","ensembles",17,"single",1,5
"58813083","3000","ensembles",18,"single",0,12
"58813083","3000","ensembles",19,"single",0,1
"58813083","3000","ensembles",20,"single",0,8
"58813083","3000","ensembles",1,"multiple",0,7
"58813083","3000","ensembles",2,"multiple",0,5
"58813083","3000","ensembles",3,"multiple",0,101
"58813083","3000","ensembles",4,"multiple",0,12
"58813083","3000","ensembles",5,"multiple",1,10
"58813083","3000","ensembles",6,"multiple",1,9
"58813083","3000","ensembles",7,"multiple",1,2
"58813083","3000","ensembles",8,"multiple",0,11
"58813083","3000","ensembles",9,"multiple",1,102
"58813083","3000","ensembles",10,"multiple",0,4
"58813083","3000","ensembles",11,"multiple",1,3
"58813083","3000","ensembles",12,"multiple",0,8
"58813083","3000","ensembles",13,"multiple",1,1
"58813083","3000","ensembles",14,"multiple",0,6
"782ca386","4000","ensembles",1,"single",1,3
"782ca386","4000","ensembles",2,"single",1,1
"782ca386","4000","ensembles",3,"single",0,101
"782ca386","4000","ensembles",4,"single",0,16
"782ca386","4000","ensembles",5,"single",1,5
"782ca386","4000","ensembles",6,"single",0,17
"782ca386","4000","ensembles",7,"single",0,15
"782ca386","4000","ensembles",8,"single",0,13
"782ca386","4000","ensembles",9,"single",1,102
"782ca386","4000","ensembles",10,"single",1,9
"782ca386","4000","ensembles",11,"single",0,11
"782ca386","4000","ensembles",12,"single",0,10
"782ca386","4000","ensembles",13,"single",0,14
"782ca386","4000","ensembles",14,"single",1,8
"782ca386","4000","ensembles",15,"single",1,7
"782ca386","4000","ensembles",16,"single",0,12
"782ca386","4000","ensembles",17,"single",1,2
"782ca386","4000","ensembles",18,"single",1,4
"782ca386","4000","ensembles",19,"single",1,6
"782ca386","4000","ensembles",20,"single",0,18
"782ca386","4000","ensembles",1,"multiple",1,1
"782ca386","4000","ensembles",2,"multiple",0,9
"782ca386","4000","ensembles",3,"multiple",1,101
"782ca386","4000","ensembles",4,"multiple",0,10
"782ca386","4000","ensembles",5,"multiple",1,5
"782ca386","4000","ensembles",6,"multiple",1,6
"782ca386","4000","ensembles",7,"multiple",1,102
"782ca386","4000","ensembles",8,"multiple",0,8
"782ca386","4000","ensembles",9,"multiple",0,11
"782ca386","4000","ensembles",10,"multiple",1,7
"782ca386","4000","ensembles",11,"multiple",1,2
"782ca386","4000","ensembles",12,"multiple",1,3
"782ca386","4000","ensembles",13,"multiple",1,4
"782ca386","4000","ensembles",14,"multiple",0,12
